Step,Final_CE,Align_Loss,Halt_Loss,LR,Diffs,Halts
47830,2.8753,0.4516,0.0000,0.000185,"[0.22,0.51,1.43]","[0.45,0.40,0.24]"
47840,2.7100,0.4409,0.0000,0.000185,"[0.22,0.52,1.45]","[0.45,0.41,0.24]"
47850,2.6926,0.4541,0.0000,0.000184,"[0.21,0.52,1.43]","[0.45,0.41,0.24]"
47860,2.7348,0.4512,0.0000,0.000184,"[0.21,0.51,1.43]","[0.44,0.40,0.24]"
47870,2.6668,0.4549,0.0000,0.000184,"[0.20,0.52,1.43]","[0.45,0.40,0.24]"
47880,3.0490,0.4541,0.0000,0.000184,"[0.21,0.52,1.44]","[0.44,0.40,0.24]"
47890,2.7749,0.4472,0.0000,0.000184,"[0.21,0.51,1.42]","[0.45,0.40,0.24]"
47900,2.7480,0.4484,0.0000,0.000184,"[0.21,0.52,1.42]","[0.43,0.42,0.24]"
47910,2.6389,0.4528,0.0000,0.000184,"[0.21,0.52,1.43]","[0.44,0.40,0.24]"
47920,2.6224,0.4567,0.0000,0.000184,"[0.22,0.51,1.43]","[0.45,0.41,0.24]"
47930,2.4984,0.4450,0.0000,0.000184,"[0.22,0.51,1.42]","[0.45,0.39,0.24]"
47940,2.6172,0.4503,0.0000,0.000184,"[0.21,0.51,1.44]","[0.45,0.41,0.24]"
47950,2.7611,0.4377,0.0000,0.000184,"[0.21,0.52,1.42]","[0.45,0.43,0.24]"
47960,2.7180,0.4330,0.0000,0.000184,"[0.22,0.51,1.43]","[0.45,0.40,0.24]"
47970,2.4988,0.4401,0.0000,0.000184,"[0.22,0.51,1.44]","[0.44,0.40,0.24]"
47980,2.7927,0.4491,0.0000,0.000184,"[0.22,0.51,1.41]","[0.44,0.41,0.24]"
47990,2.5625,0.4519,0.0000,0.000184,"[0.22,0.50,1.42]","[0.45,0.40,0.24]"
48000,2.7461,0.4533,0.0000,0.000184,"[0.21,0.50,1.44]","[0.44,0.39,0.24]"
48010,2.7246,0.4443,0.0000,0.000184,"[0.22,0.51,1.42]","[0.44,0.41,0.24]"
48020,2.4541,0.4480,0.0000,0.000184,"[0.22,0.51,1.43]","[0.45,0.41,0.24]"
48030,2.6745,0.4477,0.0000,0.000184,"[0.22,0.50,1.42]","[0.46,0.42,0.24]"
48040,2.6088,0.4460,0.0000,0.000184,"[0.21,0.50,1.42]","[0.45,0.40,0.24]"
48050,2.5955,0.4550,0.0000,0.000184,"[0.21,0.51,1.43]","[0.45,0.41,0.24]"
48060,2.8415,0.4549,0.0000,0.000184,"[0.21,0.53,1.43]","[0.45,0.40,0.24]"
48070,2.6011,0.4541,0.0000,0.000184,"[0.23,0.51,1.42]","[0.45,0.39,0.24]"
48080,2.7704,0.4426,0.0000,0.000184,"[0.21,0.52,1.43]","[0.46,0.40,0.24]"
48090,2.6094,0.4401,0.0000,0.000184,"[0.23,0.49,1.41]","[0.46,0.41,0.24]"
48100,2.4587,0.4386,0.0000,0.000183,"[0.22,0.51,1.43]","[0.44,0.41,0.24]"
48110,2.6138,0.4506,0.0000,0.000183,"[0.22,0.51,1.42]","[0.45,0.41,0.24]"
48120,2.6028,0.4584,0.0000,0.000183,"[0.23,0.50,1.40]","[0.44,0.40,0.24]"
48130,2.7249,0.4494,0.0000,0.000183,"[0.22,0.52,1.43]","[0.45,0.41,0.24]"
48140,2.6370,0.4539,0.0000,0.000183,"[0.21,0.52,1.43]","[0.44,0.38,0.24]"
48150,2.6547,0.4593,0.0000,0.000183,"[0.21,0.52,1.44]","[0.44,0.39,0.24]"
48160,2.6947,0.4599,0.0000,0.000183,"[0.22,0.51,1.42]","[0.44,0.39,0.24]"
48170,2.6299,0.4553,0.0000,0.000183,"[0.22,0.50,1.42]","[0.46,0.40,0.24]"
48180,2.5117,0.4592,0.0000,0.000183,"[0.21,0.51,1.43]","[0.45,0.41,0.24]"
48190,2.8711,0.4512,0.0000,0.000183,"[0.21,0.52,1.44]","[0.44,0.39,0.24]"
48200,2.8162,0.4441,0.0000,0.000183,"[0.22,0.52,1.43]","[0.44,0.42,0.24]"
48210,2.9585,0.4387,0.0000,0.000183,"[0.21,0.52,1.43]","[0.45,0.39,0.24]"
48220,2.6774,0.4392,0.0000,0.000183,"[0.21,0.51,1.43]","[0.43,0.39,0.24]"
48230,2.8427,0.4561,0.0000,0.000183,"[0.22,0.51,1.44]","[0.44,0.41,0.24]"
48240,2.8398,0.4557,0.0000,0.000183,"[0.20,0.51,1.43]","[0.44,0.41,0.24]"
48250,2.6277,0.4496,0.0000,0.000183,"[0.21,0.51,1.43]","[0.44,0.42,0.24]"
48260,2.8546,0.4609,0.0000,0.000183,"[0.22,0.52,1.42]","[0.45,0.39,0.24]"
48270,2.7037,0.4564,0.0000,0.000183,"[0.22,0.52,1.43]","[0.44,0.41,0.24]"
48280,2.9544,0.4575,0.0000,0.000183,"[0.21,0.52,1.45]","[0.45,0.42,0.24]"
48290,2.8894,0.4353,0.0000,0.000183,"[0.22,0.52,1.43]","[0.44,0.42,0.24]"
48300,2.6992,0.4400,0.0000,0.000183,"[0.22,0.51,1.42]","[0.44,0.43,0.24]"
48310,2.6458,0.4481,0.0000,0.000183,"[0.22,0.50,1.42]","[0.43,0.41,0.24]"
48320,2.7952,0.4394,0.0000,0.000183,"[0.22,0.53,1.43]","[0.46,0.41,0.24]"
48330,2.7522,0.4492,0.0000,0.000183,"[0.21,0.53,1.44]","[0.43,0.41,0.24]"
48340,2.6354,0.4442,0.0000,0.000183,"[0.23,0.50,1.41]","[0.46,0.40,0.24]"
48350,2.7049,0.4462,0.0000,0.000182,"[0.22,0.52,1.43]","[0.44,0.42,0.24]"
48360,2.6922,0.4589,0.0000,0.000182,"[0.22,0.53,1.43]","[0.45,0.41,0.24]"
48370,2.4635,0.4551,0.0000,0.000182,"[0.22,0.52,1.44]","[0.46,0.41,0.24]"
48380,2.6286,0.4520,0.0000,0.000182,"[0.22,0.51,1.43]","[0.46,0.41,0.24]"
48390,2.4760,0.4476,0.0000,0.000182,"[0.23,0.50,1.43]","[0.45,0.41,0.24]"
48400,2.4915,0.4548,0.0000,0.000182,"[0.21,0.53,1.43]","[0.45,0.41,0.24]"
48410,2.9042,0.4553,0.0000,0.000182,"[0.21,0.52,1.44]","[0.45,0.40,0.24]"
48420,2.8656,0.4532,0.0000,0.000182,"[0.21,0.53,1.44]","[0.43,0.40,0.24]"
48430,2.6744,0.4619,0.0000,0.000182,"[0.23,0.50,1.42]","[0.45,0.42,0.24]"
48440,2.9222,0.4636,0.0000,0.000182,"[0.20,0.53,1.46]","[0.44,0.39,0.24]"
48450,2.7490,0.4601,0.0000,0.000182,"[0.22,0.52,1.43]","[0.45,0.42,0.24]"
48460,2.9286,0.4618,0.0000,0.000182,"[0.22,0.53,1.43]","[0.44,0.40,0.24]"
48470,2.4975,0.4601,0.0000,0.000182,"[0.23,0.51,1.42]","[0.45,0.40,0.24]"
48480,2.7373,0.4643,0.0000,0.000182,"[0.21,0.53,1.44]","[0.44,0.40,0.24]"
48490,2.5736,0.4674,0.0000,0.000182,"[0.22,0.50,1.43]","[0.46,0.41,0.24]"
48500,2.7413,0.4596,0.0000,0.000182,"[0.23,0.51,1.42]","[0.45,0.40,0.24]"
48510,2.5860,0.4569,0.0000,0.000182,"[0.23,0.51,1.43]","[0.44,0.41,0.24]"
48520,2.6631,0.4495,0.0000,0.000182,"[0.21,0.51,1.43]","[0.43,0.39,0.24]"
48530,2.5253,0.4438,0.0000,0.000182,"[0.21,0.51,1.43]","[0.44,0.39,0.24]"
48540,2.7252,0.4469,0.0000,0.000182,"[0.22,0.52,1.42]","[0.44,0.40,0.24]"
48550,2.7155,0.4479,0.0000,0.000182,"[0.21,0.53,1.42]","[0.44,0.40,0.24]"
48560,2.7118,0.4544,0.0000,0.000182,"[0.22,0.53,1.43]","[0.45,0.40,0.24]"
48570,2.5579,0.4528,0.0000,0.000182,"[0.22,0.54,1.43]","[0.46,0.40,0.24]"
48580,2.6385,0.4565,0.0000,0.000182,"[0.23,0.52,1.42]","[0.45,0.40,0.24]"
48590,2.5518,0.4621,0.0000,0.000182,"[0.22,0.50,1.41]","[0.46,0.40,0.24]"
48600,2.6679,0.4502,0.0000,0.000182,"[0.22,0.52,1.42]","[0.45,0.41,0.24]"
48610,2.6285,0.4574,0.0000,0.000181,"[0.20,0.52,1.43]","[0.45,0.40,0.24]"
48620,2.5668,0.4482,0.0000,0.000181,"[0.22,0.52,1.42]","[0.44,0.42,0.24]"
48630,2.5859,0.4531,0.0000,0.000181,"[0.21,0.53,1.43]","[0.44,0.39,0.24]"
48640,2.6196,0.4662,0.0000,0.000181,"[0.22,0.51,1.42]","[0.45,0.41,0.24]"
48650,2.6465,0.4529,0.0000,0.000181,"[0.23,0.51,1.41]","[0.45,0.42,0.24]"
48660,2.6592,0.4594,0.0000,0.000181,"[0.22,0.52,1.43]","[0.45,0.41,0.24]"
48670,2.5642,0.4570,0.0000,0.000181,"[0.21,0.51,1.42]","[0.44,0.40,0.24]"
48680,2.8591,0.4614,0.0000,0.000181,"[0.21,0.53,1.44]","[0.44,0.39,0.24]"
48690,2.4438,0.4439,0.0000,0.000181,"[0.22,0.53,1.42]","[0.46,0.42,0.24]"
48700,2.5394,0.4443,0.0000,0.000181,"[0.22,0.51,1.42]","[0.45,0.40,0.24]"
48710,2.7283,0.4408,0.0000,0.000181,"[0.23,0.50,1.42]","[0.45,0.41,0.24]"
48720,2.7453,0.4586,0.0000,0.000181,"[0.21,0.54,1.44]","[0.43,0.40,0.24]"
48730,2.5733,0.4625,0.0000,0.000181,"[0.22,0.52,1.44]","[0.44,0.41,0.24]"
48740,2.6779,0.4584,0.0000,0.000181,"[0.21,0.52,1.43]","[0.46,0.39,0.24]"
48750,2.5461,0.4541,0.0000,0.000181,"[0.22,0.51,1.43]","[0.45,0.39,0.24]"
48760,2.8034,0.4656,0.0000,0.000181,"[0.22,0.51,1.43]","[0.45,0.41,0.24]"
48770,2.7289,0.4709,0.0000,0.000181,"[0.22,0.51,1.42]","[0.46,0.39,0.24]"
48780,2.6574,0.4697,0.0000,0.000181,"[0.21,0.53,1.43]","[0.45,0.40,0.24]"
48790,2.5478,0.4601,0.0000,0.000181,"[0.21,0.50,1.41]","[0.44,0.41,0.24]"
48800,2.6181,0.4571,0.0000,0.000181,"[0.22,0.51,1.41]","[0.44,0.39,0.24]"
48810,2.6350,0.4394,0.0000,0.000181,"[0.23,0.52,1.43]","[0.45,0.41,0.24]"
48820,2.7821,0.4422,0.0000,0.000181,"[0.23,0.52,1.42]","[0.44,0.40,0.24]"
48830,2.7071,0.4447,0.0000,0.000181,"[0.22,0.52,1.42]","[0.44,0.40,0.24]"
48840,2.9352,0.4473,0.0000,0.000181,"[0.20,0.52,1.44]","[0.45,0.39,0.24]"
48850,2.4083,0.4553,0.0000,0.000181,"[0.24,0.50,1.41]","[0.46,0.41,0.24]"
48860,2.6816,0.4599,0.0000,0.000180,"[0.23,0.52,1.42]","[0.45,0.40,0.24]"
48870,2.7062,0.4683,0.0000,0.000180,"[0.22,0.52,1.43]","[0.44,0.39,0.24]"
48880,2.8716,0.4765,0.0000,0.000180,"[0.21,0.54,1.45]","[0.43,0.42,0.24]"
48890,2.8251,0.4633,0.0000,0.000180,"[0.21,0.53,1.45]","[0.45,0.40,0.24]"
48900,2.6194,0.4661,0.0000,0.000180,"[0.21,0.52,1.43]","[0.45,0.40,0.24]"
48910,2.5179,0.4746,0.0000,0.000180,"[0.22,0.51,1.43]","[0.45,0.41,0.24]"
48920,2.5261,0.4802,0.0000,0.000180,"[0.23,0.50,1.42]","[0.45,0.40,0.24]"
48930,2.7536,0.4656,0.0000,0.000180,"[0.22,0.52,1.42]","[0.45,0.40,0.24]"
48940,2.6378,0.4677,0.0000,0.000180,"[0.21,0.52,1.43]","[0.45,0.42,0.24]"
48950,2.5718,0.4628,0.0000,0.000180,"[0.21,0.53,1.43]","[0.44,0.41,0.24]"
48960,2.6436,0.4663,0.0000,0.000180,"[0.22,0.52,1.43]","[0.44,0.40,0.24]"
48970,2.6576,0.4634,0.0000,0.000180,"[0.22,0.52,1.42]","[0.45,0.40,0.24]"
48980,2.5478,0.4496,0.0000,0.000180,"[0.22,0.53,1.42]","[0.44,0.40,0.24]"
48990,2.7274,0.4608,0.0000,0.000180,"[0.22,0.52,1.43]","[0.44,0.40,0.24]"
49000,2.8477,0.4555,0.0000,0.000180,"[0.21,0.53,1.44]","[0.43,0.39,0.24]"

49510,2.5099,0.4651,0.0000,0.000178,"[0.23,0.51,1.43]","[0.45,0.41,0.24]"
49520,2.6902,0.4791,0.0000,0.000178,"[0.22,0.52,1.44]","[0.45,0.40,0.24]"
49530,2.7609,0.4768,0.0000,0.000178,"[0.22,0.54,1.46]","[0.45,0.40,0.24]"
49540,2.7798,0.4811,0.0000,0.000178,"[0.22,0.53,1.44]","[0.43,0.39,0.24]"
49550,2.7790,0.4757,0.0000,0.000178,"[0.22,0.53,1.43]","[0.44,0.39,0.24]"
49560,2.7481,0.4929,0.0000,0.000178,"[0.23,0.53,1.42]","[0.45,0.42,0.24]"
49570,2.5557,0.4815,0.0000,0.000178,"[0.23,0.52,1.42]","[0.46,0.40,0.24]"
49580,2.5438,0.4909,0.0000,0.000178,"[0.21,0.52,1.44]","[0.44,0.40,0.24]"
49590,2.7776,0.4841,0.0000,0.000178,"[0.21,0.53,1.45]","[0.43,0.40,0.24]"
49600,2.4465,0.4870,0.0000,0.000178,"[0.22,0.51,1.42]","[0.44,0.41,0.24]"
49610,2.9373,0.4744,0.0000,0.000178,"[0.22,0.53,1.44]","[0.44,0.39,0.24]"
49620,2.8182,0.4615,0.0000,0.000177,"[0.22,0.53,1.43]","[0.45,0.39,0.24]"
49630,2.8240,0.4725,0.0000,0.000177,"[0.21,0.55,1.48]","[0.43,0.38,0.24]"
49640,2.6776,0.4770,0.0000,0.000177,"[0.22,0.52,1.45]","[0.43,0.39,0.24]"
49650,2.7307,0.5054,0.0001,0.000177,"[0.21,0.52,1.44]","[0.44,0.40,0.24]"
49660,2.7612,0.5475,0.0000,0.000177,"[0.22,0.53,1.43]","[0.45,0.39,0.24]"
49670,2.6830,0.5578,0.0000,0.000177,"[0.22,0.53,1.44]","[0.45,0.40,0.24]"
49680,2.6814,0.5440,0.0000,0.000177,"[0.23,0.51,1.43]","[0.44,0.40,0.24]"
49690,2.6001,0.5254,0.0000,0.000177,"[0.22,0.54,1.44]","[0.44,0.40,0.24]"
49700,2.6692,0.5191,0.0000,0.000177,"[0.23,0.53,1.43]","[0.47,0.41,0.24]"
49710,2.8343,0.5458,0.0000,0.000177,"[0.22,0.53,1.45]","[0.44,0.40,0.24]"
49720,2.5298,0.5280,0.0000,0.000177,"[0.22,0.52,1.43]","[0.46,0.42,0.24]"
49730,2.7507,0.5007,0.0000,0.000177,"[0.22,0.53,1.45]","[0.44,0.41,0.24]"
49740,2.6409,0.5097,0.0000,0.000177,"[0.21,0.53,1.45]","[0.43,0.40,0.24]"
49750,2.6423,0.5078,0.0000,0.000177,"[0.22,0.53,1.43]","[0.44,0.40,0.24]"
49760,2.6421,0.5110,0.0000,0.000177,"[0.21,0.53,1.45]","[0.44,0.40,0.24]"
49770,2.6121,0.5122,0.0000,0.000177,"[0.22,0.54,1.44]","[0.44,0.40,0.24]"
49780,2.5597,0.5108,0.0000,0.000177,"[0.21,0.52,1.43]","[0.44,0.40,0.24]"
49790,2.9290,0.5116,0.0000,0.000177,"[0.21,0.53,1.44]","[0.43,0.40,0.24]"
49800,2.5050,0.5017,0.0000,0.000177,"[0.24,0.53,1.43]","[0.45,0.41,0.24]"
49810,2.7045,0.5009,0.0000,0.000177,"[0.23,0.54,1.44]","[0.45,0.42,0.24]"
49820,2.7677,0.5089,0.0000,0.000177,"[0.22,0.52,1.43]","[0.44,0.39,0.24]"
49830,2.6575,0.4931,0.0000,0.000177,"[0.22,0.54,1.44]","[0.45,0.40,0.24]"
49840,2.7152,0.4954,0.0000,0.000177,"[0.21,0.53,1.43]","[0.45,0.38,0.24]"
49850,2.7121,0.5055,0.0000,0.000177,"[0.22,0.53,1.43]","[0.44,0.40,0.24]"
49860,2.5815,0.5058,0.0000,0.000177,"[0.22,0.53,1.43]","[0.45,0.40,0.24]"
49870,2.7160,0.5067,0.0000,0.000177,"[0.22,0.53,1.43]","[0.45,0.42,0.24]"
49880,2.6262,0.5098,0.0000,0.000176,"[0.22,0.52,1.41]","[0.45,0.40,0.24]"
49890,2.6909,0.5081,0.0000,0.000176,"[0.22,0.53,1.42]","[0.44,0.41,0.24]"
49900,2.4685,0.4961,0.0000,0.000176,"[0.22,0.52,1.42]","[0.45,0.41,0.24]"
49910,2.6176,0.5047,0.0000,0.000176,"[0.23,0.53,1.44]","[0.45,0.41,0.24]"
49920,2.3651,0.5003,0.0000,0.000176,"[0.22,0.51,1.41]","[0.44,0.40,0.24]"
49930,2.6943,0.4913,0.0000,0.000176,"[0.22,0.55,1.43]","[0.44,0.41,0.24]"
49940,2.3459,0.4984,0.0000,0.000176,"[0.23,0.51,1.41]","[0.44,0.40,0.24]"
49950,2.7012,0.5080,0.0000,0.000176,"[0.24,0.52,1.42]","[0.45,0.42,0.24]"
49960,2.6416,0.5058,0.0000,0.000176,"[0.22,0.51,1.40]","[0.45,0.40,0.24]"
49970,2.4851,0.5093,0.0000,0.000176,"[0.22,0.51,1.41]","[0.44,0.39,0.24]"
49980,2.6384,0.5109,0.0000,0.000176,"[0.24,0.52,1.41]","[0.45,0.42,0.24]"
49990,2.9583,0.5125,0.0000,0.000176,"[0.20,0.53,1.43]","[0.43,0.40,0.24]"
50000,2.4339,0.5108,0.0000,0.000176,"[0.23,0.53,1.41]","[0.45,0.40,0.24]"
50010,2.6449,0.5158,0.0000,0.000176,"[0.22,0.53,1.42]","[0.44,0.41,0.24]"
50020,2.6979,0.5069,0.0000,0.000176,"[0.21,0.54,1.44]","[0.43,0.39,0.24]"
50030,2.4137,0.5040,0.0000,0.000176,"[0.21,0.54,1.43]","[0.44,0.41,0.24]"
50040,2.7662,0.5006,0.0000,0.000176,"[0.22,0.54,1.42]","[0.44,0.39,0.24]"
50050,2.5036,0.5129,0.0000,0.000176,"[0.22,0.53,1.42]","[0.44,0.42,0.24]"
50060,2.7091,0.5190,0.0000,0.000176,"[0.22,0.53,1.43]","[0.44,0.40,0.24]"
50070,2.7588,0.5124,0.0000,0.000176,"[0.21,0.52,1.42]","[0.43,0.39,0.24]"
50080,2.6479,0.5142,0.0000,0.000176,"[0.22,0.53,1.42]","[0.43,0.40,0.24]"
50090,2.4897,0.5144,0.0000,0.000176,"[0.22,0.53,1.42]","[0.44,0.41,0.24]"
50100,2.3040,0.5041,0.0000,0.000176,"[0.24,0.51,1.41]","[0.46,0.41,0.24]"
50110,2.6245,0.4918,0.0000,0.000176,"[0.22,0.52,1.41]","[0.45,0.41,0.24]"
50120,2.7179,0.4992,0.0000,0.000176,"[0.21,0.55,1.44]","[0.43,0.42,0.24]"
50130,2.4818,0.5098,0.0000,0.000175,"[0.21,0.53,1.42]","[0.44,0.40,0.24]"
50140,2.5811,0.4966,0.0000,0.000175,"[0.22,0.54,1.44]","[0.44,0.40,0.24]"
50150,2.5768,0.5053,0.0000,0.000175,"[0.21,0.52,1.42]","[0.43,0.40,0.24]"
50160,2.8112,0.5027,0.0000,0.000175,"[0.22,0.53,1.44]","[0.44,0.41,0.24]"
50170,2.5810,0.5071,0.0000,0.000175,"[0.24,0.51,1.40]","[0.45,0.41,0.24]"
50180,2.8771,0.5123,0.0000,0.000175,"[0.19,0.54,1.43]","[0.44,0.39,0.24]"
50190,2.6963,0.5029,0.0000,0.000175,"[0.22,0.54,1.44]","[0.45,0.41,0.24]"
50200,2.5816,0.4985,0.0000,0.000175,"[0.23,0.52,1.41]","[0.42,0.40,0.24]"
50210,2.5522,0.4909,0.0000,0.000175,"[0.22,0.53,1.42]","[0.45,0.40,0.24]"
50220,2.7136,0.4929,0.0000,0.000175,"[0.22,0.53,1.41]","[0.45,0.40,0.24]"
50230,2.8248,0.4913,0.0000,0.000175,"[0.22,0.53,1.41]","[0.43,0.40,0.24]"
50240,2.6931,0.4836,0.0000,0.000175,"[0.24,0.52,1.42]","[0.45,0.41,0.24]"
50250,2.8265,0.4937,0.0000,0.000175,"[0.22,0.54,1.42]","[0.43,0.43,0.24]"
50260,2.5918,0.4930,0.0000,0.000175,"[0.22,0.54,1.42]","[0.43,0.40,0.24]"
50270,2.3868,0.5041,0.0000,0.000175,"[0.22,0.53,1.42]","[0.44,0.41,0.24]"
50280,2.6283,0.5034,0.0000,0.000175,"[0.23,0.53,1.43]","[0.44,0.41,0.24]"
50290,2.4999,0.5016,0.0000,0.000175,"[0.22,0.53,1.42]","[0.45,0.41,0.24]"
50300,2.5641,0.4979,0.0000,0.000175,"[0.22,0.53,1.43]","[0.44,0.40,0.24]"
50310,2.6615,0.4838,0.0000,0.000175,"[0.22,0.54,1.42]","[0.45,0.41,0.24]"
50320,2.8974,0.4992,0.0000,0.000175,"[0.23,0.54,1.43]","[0.43,0.42,0.24]"
50330,2.5923,0.4976,0.0000,0.000175,"[0.23,0.52,1.42]","[0.45,0.40,0.24]"
50340,2.5582,0.4882,0.0000,0.000175,"[0.22,0.53,1.42]","[0.44,0.40,0.24]"
50350,2.6447,0.4999,0.0000,0.000175,"[0.22,0.54,1.44]","[0.44,0.41,0.24]"
50360,2.7084,0.5004,0.0000,0.000175,"[0.22,0.52,1.42]","[0.43,0.39,0.24]"
50370,2.8110,0.5052,0.0000,0.000175,"[0.23,0.54,1.44]","[0.44,0.41,0.24]"
50380,2.5336,0.4994,0.0000,0.000174,"[0.23,0.54,1.43]","[0.45,0.40,0.24]"
50390,2.7590,0.5033,0.0000,0.000174,"[0.22,0.53,1.43]","[0.44,0.39,0.24]"
50400,2.7044,0.5058,0.0000,0.000174,"[0.23,0.53,1.42]","[0.45,0.40,0.24]"
50410,2.6620,0.5191,0.0000,0.000174,"[0.23,0.53,1.41]","[0.44,0.41,0.24]"
50420,2.7059,0.5136,0.0000,0.000174,"[0.22,0.54,1.43]","[0.45,0.40,0.24]"
50430,2.5029,0.5081,0.0000,0.000174,"[0.22,0.54,1.41]","[0.44,0.40,0.24]"
50440,2.7510,0.5058,0.0000,0.000174,"[0.23,0.53,1.42]","[0.44,0.39,0.24]"
50450,2.4509,0.5112,0.0000,0.000174,"[0.24,0.52,1.42]","[0.45,0.41,0.24]"
50460,2.6991,0.5131,0.0000,0.000174,"[0.22,0.53,1.43]","[0.45,0.41,0.24]"
50470,2.6186,0.5015,0.0000,0.000174,"[0.21,0.54,1.43]","[0.43,0.40,0.24]"
50480,2.7280,0.4971,0.0000,0.000174,"[0.22,0.52,1.44]","[0.43,0.39,0.24]"
50490,2.6668,0.4961,0.0000,0.000174,"[0.23,0.53,1.42]","[0.45,0.41,0.24]"
50500,2.7031,0.5023,0.0000,0.000174,"[0.23,0.53,1.42]","[0.44,0.41,0.24]"
50510,2.6079,0.5151,0.0000,0.000174,"[0.24,0.52,1.43]","[0.45,0.41,0.24]"
50520,2.6401,0.5151,0.0000,0.000174,"[0.22,0.52,1.41]","[0.44,0.39,0.24]"
50530,2.6949,0.5088,0.0000,0.000174,"[0.22,0.53,1.43]","[0.44,0.39,0.24]"
50540,2.5000,0.4951,0.0000,0.000174,"[0.22,0.52,1.42]","[0.44,0.40,0.24]"
50550,2.6430,0.5061,0.0000,0.000174,"[0.23,0.53,1.42]","[0.46,0.41,0.24]"
50560,2.5437,0.5119,0.0000,0.000174,"[0.24,0.52,1.42]","[0.45,0.43,0.24]"
50570,2.9857,0.5121,0.0000,0.000174,"[0.22,0.54,1.44]","[0.45,0.40,0.24]"
50580,2.6457,0.5071,0.0000,0.000174,"[0.22,0.54,1.44]","[0.43,0.40,0.24]"
50590,2.5760,0.5105,0.0000,0.000174,"[0.22,0.53,1.43]","[0.45,0.41,0.24]"
50600,2.6652,0.5146,0.0000,0.000174,"[0.22,0.52,1.43]","[0.43,0.39,0.24]"
50610,2.4537,0.5130,0.0000,0.000174,"[0.22,0.53,1.43]","[0.44,0.39,0.24]"
50620,2.9555,0.5199,0.0000,0.000174,"[0.21,0.55,1.44]","[0.43,0.40,0.24]"
50630,2.9738,0.5140,0.0000,0.000174,"[0.22,0.54,1.43]","[0.43,0.40,0.24]"
50640,2.4938,0.5196,0.0000,0.000173,"[0.22,0.53,1.44]","[0.44,0.41,0.24]"
50650,2.5897,0.5064,0.0000,0.000173,"[0.23,0.53,1.42]","[0.45,0.40,0.24]"
50660,2.8242,0.5112,0.0000,0.000173,"[0.23,0.54,1.44]","[0.44,0.40,0.24]"
50670,2.8059,0.4975,0.0000,0.000173,"[0.21,0.54,1.43]","[0.45,0.39,0.24]"
50680,2.7390,0.4902,0.0000,0.000173,"[0.22,0.53,1.43]","[0.44,0.39,0.24]"
50690,2.5546,0.4901,0.0000,0.000173,"[0.22,0.54,1.43]","[0.44,0.40,0.24]"
50700,2.5933,0.4984,0.0000,0.000173,"[0.23,0.53,1.43]","[0.45,0.40,0.24]"
50710,2.6644,0.4934,0.0000,0.000173,"[0.21,0.55,1.44]","[0.43,0.39,0.24]"
50720,2.6285,0.4752,0.0000,0.000173,"[0.23,0.54,1.42]","[0.44,0.40,0.24]"
50730,2.6308,0.4937,0.0000,0.000173,"[0.23,0.53,1.42]","[0.46,0.41,0.24]"
50740,2.7268,0.4944,0.0000,0.000173,"[0.21,0.53,1.42]","[0.44,0.40,0.24]"
50750,2.7567,0.5075,0.0000,0.000173,"[0.22,0.52,1.43]","[0.45,0.40,0.24]"
50760,2.7550,0.5075,0.0000,0.000173,"[0.22,0.55,1.43]","[0.43,0.40,0.24]"
50770,2.6797,0.5100,0.0000,0.000173,"[0.22,0.54,1.43]","[0.45,0.40,0.24]"
50780,2.8101,0.5075,0.0000,0.000173,"[0.20,0.55,1.43]","[0.43,0.39,0.24]"
50790,2.8431,0.5067,0.0000,0.000173,"[0.21,0.55,1.43]","[0.44,0.39,0.24]"
50800,2.5216,0.4889,0.0000,0.000173,"[0.23,0.52,1.41]","[0.45,0.41,0.24]"
50810,2.5852,0.4937,0.0000,0.000173,"[0.22,0.53,1.42]","[0.44,0.39,0.24]"
50820,2.7558,0.5134,0.0000,0.000173,"[0.21,0.54,1.43]","[0.44,0.38,0.24]"
50830,2.6594,0.5220,0.0000,0.000173,"[0.23,0.53,1.42]","[0.45,0.40,0.24]"
50840,2.6193,0.5143,0.0000,0.000173,"[0.22,0.54,1.41]","[0.44,0.41,0.24]"
50850,2.6130,0.5124,0.0000,0.000173,"[0.23,0.54,1.43]","[0.44,0.41,0.24]"
50860,2.8131,0.5105,0.0000,0.000173,"[0.23,0.53,1.43]","[0.44,0.39,0.24]"
50870,2.6022,0.5075,0.0000,0.000173,"[0.22,0.55,1.43]","[0.44,0.40,0.24]"
50880,2.7805,0.5122,0.0000,0.000173,"[0.24,0.51,1.41]","[0.46,0.40,0.24]"
50890,2.5276,0.5175,0.0000,0.000172,"[0.23,0.53,1.42]","[0.44,0.40,0.24]"
50900,2.7166,0.5048,0.0000,0.000172,"[0.23,0.52,1.42]","[0.42,0.39,0.24]"
50910,2.5877,0.5043,0.0000,0.000172,"[0.22,0.54,1.43]","[0.44,0.40,0.24]"
50920,2.6187,0.5091,0.0000,0.000172,"[0.22,0.54,1.43]","[0.44,0.41,0.24]"
50930,2.6337,0.5344,0.0000,0.000172,"[0.23,0.55,1.44]","[0.45,0.41,0.24]"
50940,2.6993,0.5313,0.0000,0.000172,"[0.23,0.53,1.42]","[0.45,0.40,0.24]"
50950,2.5958,0.5201,0.0000,0.000172,"[0.24,0.52,1.40]","[0.46,0.42,0.24]"
